"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001563","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001563","MR Egger",4,0.0716918987851038,0.0318911864512723,0.153562828529536,0.0091851733406101,0.134198624229597,1.07432429244803,1.00922748649726,1.1436199477184
"ebi-a-GCST90001563","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001563","Weighted median",4,0.0628959701708788,0.0261666973757242,0.0162316477308085,0.0116092433144595,0.114182697027298,1.06491605043398,1.01167689210995,1.12095690167119
"ebi-a-GCST90001564","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001564","Inverse variance weighted",16,0.0143367652255126,0.0217411324801946,0.509619380681005,-0.0282758544356688,0.0569493848866939,1.01444002954603,0.972120166150942,1.05860222776776
"ebi-a-GCST90001564","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001564","MR Egger",16,-0.00481701410272529,0.0303352203629282,0.876100032999472,-0.0642740460140645,0.0546400178086139,0.995194569103422,0.937747978218877,1.05616034731858
"ebi-a-GCST90001564","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001564","Weighted median",16,0.00338838229276851,0.0305202792614882,0.91159994431909,-0.0564313650597484,0.0632081296452854,1.00339412934929,0.945131351302883,1.06524852595856
"ebi-a-GCST90001565","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001565","Inverse variance weighted",16,0.012369464784901,0.0261184055640647,0.635790967221468,-0.0388226101206659,0.0635615396904678,1.01244628302117,0.961921329121293,1.06562506202015
"ebi-a-GCST90001565","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001565","MR Egger",16,0.00591106753862196,0.0344881234865048,0.866366381303334,-0.0616856544949274,0.0735077895721713,1.0059285723721,0.940178381193082,1.07627692037599
"ebi-a-GCST90001565","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001565","Weighted median",16,0.00256104286585679,0.0324342259841044,0.93706354684259,-0.0610100400629878,0.0661321257947013,1.00256432513755,0.940813793898841,1.06836786679447
"ebi-a-GCST90001566","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001566","Inverse variance weighted",18,0.00347191478156725,0.0278795897770173,0.900893675975838,-0.0511720811813868,0.0581159107445212,1.00347794885894,0.950115159525142,1.05983783518349
"ebi-a-GCST90001566","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001566","MR Egger",18,0.0616937007184623,0.0447688903834829,0.187156511259204,-0.0260533244331643,0.149440725870089,1.06363650373124,0.974283135127618,1.16118464056286
"ebi-a-GCST90001566","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001566","Weighted median",18,0.0544872086301146,0.0409971325040728,0.183831718551928,-0.0258671710778681,0.134841588338097,1.05599896865393,0.974464518084229,1.14435549073709
"ebi-a-GCST90001567","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001567","Inverse variance weighted",22,-0.00337149839712545,0.023330133864583,0.885095704345382,-0.0490985607717081,0.0423555639774573,0.996634178721671,0.952087286616255,1.04326536039186
"ebi-a-GCST90001567","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001567","MR Egger",22,0.0159798125533699,0.0323669666021018,0.626890956597904,-0.0474594419867496,0.0794190670934894,1.01610817256954,0.953649150463164,1.08265793333026
"ebi-a-GCST90001567","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001567","Weighted median",22,0.0121443232538149,0.0329494216169105,0.71244475485509,-0.0524365431153297,0.0767251896229595,1.01221836497274,0.948914534305474,1.07974531040142
"ebi-a-GCST90001568","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001568","Inverse variance weighted",20,-0.030437165233803,0.025289034595624,0.228755180378358,-0.080003673041226,0.0191293425736201,0.970021381219023,0.923112955748466,1.01931348072039
"ebi-a-GCST90001568","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001568","MR Egger",20,-0.0286177253690902,0.0383568597548306,0.465245332771927,-0.103797170488558,0.0465617197503777,0.971787883324499,0.901408111047352,1.04766273855583
"ebi-a-GCST90001568","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001568","Weighted median",20,-0.0799029210985441,0.037728774855946,0.0341899395503187,-0.153851319816198,-0.00595452238089002,0.923205965857469,0.85739948984892,0.994063170652229
"ebi-a-GCST90001569","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001569","Inverse variance weighted",19,0.0308616713121011,0.0283740361946999,0.276739518645477,-0.0247514396295106,0.0864747822537128,1.03134282971838,0.975552365552329,1.09032387186032
"ebi-a-GCST90001569","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001569","MR Egger",19,-0.0132327583364823,0.0512304014895882,0.799277380337905,-0.113644345256075,0.0871788285831106,0.986854409695332,0.8925753480949,1.09109178067013
"ebi-a-GCST90001569","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001569","Weighted median",19,0.018158649003947,0.0385899900179368,0.63795972911918,-0.0574777314312092,0.0937950294391031,1.01832451974586,0.944142914863777,1.09833459658515
"ebi-a-GCST90001570","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001570","Inverse variance weighted",29,-0.000237715836692869,0.00570201568387755,0.966745993250259,-0.0114136665770929,0.0109382349037071,0.999762312415478,0.988651222207657,1.01099827611036
"ebi-a-GCST90001570","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001570","MR Egger",29,0.00214573149066646,0.00599353058520428,0.723121159107773,-0.00960158845633394,0.0138930514376669,1.00214803521992,0.99044435961835,1.01399000836566
"ebi-a-GCST90001570","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001570","Weighted median",29,0.00261231648029875,0.00629054682294181,0.677939477649959,-0.0097171552926672,0.0149417882532647,1.0026157315521,0.990329903710926,1.01505397483097
"ebi-a-GCST90001571","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001571","Inverse variance weighted",23,-0.00697961391320929,0.0283612151411604,0.805607037505248,-0.0625675955898836,0.048608367763465,0.993044687022062,0.939349564779468,1.0498091311239
"ebi-a-GCST90001571","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001571","MR Egger",23,-0.000316309819819441,0.0494554351660333,0.994957250639762,-0.0972489627452448,0.0966163431056059,0.999683740200857,0.90733008662246,1.1014377183745
"ebi-a-GCST90001571","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001571","Weighted median",23,-0.0321430844882778,0.0324687453467404,0.322188772764275,-0.095781825367889,0.0314956563913334,0.968368013724235,0.908662241494291,1.03199689299526
"ebi-a-GCST90001572","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001572","Inverse variance weighted",21,-0.00393856170264092,0.00598061472684125,0.510181785634227,-0.0156605665672498,0.00778344316196794,0.996069184258849,0.984461422469352,1.00781381289827
"ebi-a-GCST90001572","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001572","MR Egger",21,-0.000766831257401922,0.00592088377021321,0.898313011219146,-0.0123717634470198,0.010838100932216,0.999233462682548,0.987704452187331,1.01089704590618
"ebi-a-GCST90001572","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001572","Weighted median",21,-0.00315523835304907,0.00657810778870851,0.631470994303543,-0.0160483296189178,0.00973785291281961,0.996849734180266,0.98407975870626,1.00978542007781
"ebi-a-GCST90001573","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001573","Inverse variance weighted",27,-0.00291511837988203,0.00594523126296727,0.623901218554909,-0.0145677716552979,0.00873753489553382,0.997089126451971,0.98553782493929,1.00877581857398
"ebi-a-GCST90001573","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001573","MR Egger",27,-0.00277372594875774,0.00640895499627897,0.668878793854507,-0.0153352777414645,0.00978782584394904,0.997230117274891,0.984781708859465,1.00983588327594
"ebi-a-GCST90001573","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001573","Weighted median",27,-0.00369490612042592,0.00669320826150754,0.580922234769813,-0.0168135943129807,0.00942378207212886,0.996311911645607,0.98332696529063,1.00946832571966
"ebi-a-GCST90001574","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001574","Inverse variance weighted",24,-0.00423318448548623,0.00600535305970529,0.480871318407396,-0.0160036764825086,0.00753730751153613,0.995775762810321,0.984123701935058,1.00756578451548
"ebi-a-GCST90001574","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001574","MR Egger",24,-0.00138713495396254,0.00623569419687452,0.82601520871541,-0.0136090955798366,0.0108348256719115,0.998613826673041,0.986483089502386,1.01089373496064
"ebi-a-GCST90001574","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001574","Weighted median",24,-0.00290634694693811,0.00619186145741109,0.638796770023044,-0.0150423954034639,0.00922970150958763,0.99709787239074,0.985070176270219,1.00927242654986
"ebi-a-GCST90001575","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001575","Inverse variance weighted",34,0.0018122197283933,0.0159738349823802,0.909674389406844,-0.0294964968370718,0.0331209362938584,1.00181386279095,0.970934278976208,1.03367554057148
"ebi-a-GCST90001575","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001575","MR Egger",34,0.024952463167708,0.0223832327503637,0.273245799511267,-0.0189186730230049,0.068823599358421,1.02526638144996,0.981259161839113,1.0712472237827
"ebi-a-GCST90001575","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001575","Weighted median",34,0.00852638906531766,0.0264716764040155,0.747380884748048,-0.0433580966865526,0.060410874817188,1.00856284225159,0.957568426582945,1.0622729180832
"ebi-a-GCST90001838","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001838","Inverse variance weighted",25,0.00125595715992793,0.0165650809190485,0.939562653648922,-0.0312116014414071,0.0337235157612629,1.00125674620442,0.96927045235004,1.03429859993073
"ebi-a-GCST90001838","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001838","MR Egger",25,0.0285933825195299,0.0291382722602876,0.336655210700982,-0.0285176311106337,0.0857043961496935,1.02900609753004,0.971885158580323,1.08948422496823
"ebi-a-GCST90001838","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001838","Weighted median",25,0.00451406488305633,0.0204047057233343,0.824915952280468,-0.0354791583346788,0.0445072881007915,1.00452426862161,0.965142849204635,1.04551259648387
"ebi-a-GCST90001839","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001839","Inverse variance weighted",20,-0.026103433664073,0.0223578651669074,0.242997206459829,-0.0699248493912115,0.0177179820630655,0.97423431577219,0.932463892502111,1.01787587665327
"ebi-a-GCST90001839","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001839","MR Egger",20,-0.0365827835119421,0.0342250309111961,0.299244938695614,-0.103663844097887,0.0304982770740024,0.964078280806893,0.901528300549359,1.03096811376548
"ebi-a-GCST90001839","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001839","Weighted median",20,-0.0155343627938827,0.0285048988978022,0.585772991649541,-0.071403964633575,0.0403352390458095,0.984585673055883,0.931085690456851,1.04115975309561
"ebi-a-GCST90001840","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001840","Inverse variance weighted",23,0.016196143587431,0.0202935876168957,0.424817284889054,-0.0235792881416847,0.0559715753165466,1.01632801207943,0.976696531145763,1.05756762228448
"ebi-a-GCST90001840","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001840","MR Egger",23,0.019735079142414,0.0434727284188533,0.654511218671663,-0.0654714685585385,0.104941626843367,1.01993110321011,0.936625769661723,1.11064577656357
"ebi-a-GCST90001840","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001840","Weighted median",23,0.00408966537718114,0.0278912172368324,0.883424746782017,-0.0505771204070103,0.0587564511613726,1.00409803947048,0.95068060896964,1.06051692162017
"ebi-a-GCST90001841","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001841","Inverse variance weighted",24,0.00715462999549464,0.0162140997655959,0.659024944293305,-0.0246250055450734,0.0389342655360627,1.00718028550942,0.975675716420201,1.03970213714118
"ebi-a-GCST90001841","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001841","MR Egger",24,-0.0149286183511961,0.0225862612730695,0.515500467612692,-0.0591976904464123,0.02934045374402,0.985182261027368,0.942520423455059,1.02977512559894
"ebi-a-GCST90001841","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001841","Weighted median",24,-0.00771373810723476,0.0182618105007851,0.672735101929156,-0.0435068866887735,0.028079410474304,0.992315936421024,0.957425960573649,1.02847735305313
"ebi-a-GCST90001842","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001842","Inverse variance weighted",28,0.0176270501889682,0.0135951092916971,0.194778184211571,-0.00901936402275814,0.0442734644006945,1.01778332350029,0.991021188430237,1.04526815943876
"ebi-a-GCST90001842","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001842","MR Egger",28,0.0214425439722863,0.0201638156885792,0.297370358921282,-0.018078534777329,0.0609636227219016,1.0216740873163,0.982083901589087,1.06286024952107
"ebi-a-GCST90001842","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001842","Weighted median",28,0.0153963091176285,0.0191493343993393,0.421389608359541,-0.0221363863050766,0.0529290045403335,1.01551544290648,0.978106825577894,1.0543547880593
"ebi-a-GCST90001843","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001843","Inverse variance weighted",19,0.00111764866786268,0.0168043167343596,0.946972101504488,-0.0318188121314821,0.0340541094672075,1.00111827346988,0.968682079620983,1.03464058906454
"ebi-a-GCST90001843","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001843","MR Egger",19,0.00377141877810489,0.0266730273850464,0.88922035431867,-0.0485077148965861,0.0560505524527959,1.00377853952687,0.952649989681331,1.05765114924499
"ebi-a-GCST90001843","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001843","Weighted median",19,-0.00435090156867518,0.0222991695544625,0.84530295151045,-0.0480572738954217,0.0393554707580713,0.995658549891129,0.953079198955913,1.0401401573524
"ebi-a-GCST90001844","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001844","Inverse variance weighted",23,-0.0181239330694094,0.0167738186652512,0.279924309724434,-0.0510006176533018,0.0147527515144831,0.9820393176693,0.95027808358985,1.01486211047316
"ebi-a-GCST90001844","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001844","MR Egger",23,0.00144815438363939,0.0242647078267928,0.952973612200402,-0.0461106729568745,0.0490069817241533,1.00144920346555,0.954936270721521,1.05022768311441
"ebi-a-GCST90001844","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001844","Weighted median",23,-0.0125002759696877,0.0230331180018567,0.58733031017118,-0.0576451872533268,0.0326446353139515,0.987577527952382,0.943984825872602,1.03318331713116
"ebi-a-GCST90001845","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001845","Inverse variance weighted",27,0.00603913867118045,0.0159098933641052,0.704254346512496,-0.0251442523224658,0.0372225296648267,1.00605741103372,0.975169231455392,1.03792396401318
"ebi-a-GCST90001845","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001845","MR Egger",27,-0.015501137242533,0.0233621534139982,0.51307349619757,-0.0612909579339694,0.0302886834489035,0.984618387001188,0.940549539609482,1.03075205206453
"ebi-a-GCST90001845","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001845","Weighted median",27,-0.00958224021546816,0.0214874117822626,0.655635752881654,-0.0516975673087028,0.0325330868777665,0.990463523159774,0.949616018346827,1.03306807357558
"ebi-a-GCST90001846","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001846","Inverse variance weighted",18,0.00305142159445643,0.0226217501819793,0.892699764916337,-0.0412872087622229,0.0473900519511358,1.00305608192033,0.959553498195263,1.04853091085561
"ebi-a-GCST90001846","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001846","MR Egger",18,0.038325782892823,0.0473906290449076,0.430537645972558,-0.0545598500351959,0.131211415820842,1.039069688873,0.946901835053722,1.14020881401438
"ebi-a-GCST90001846","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001846","Weighted median",18,0.00693010675405027,0.0316836570873168,0.826861842626071,-0.0551698611370906,0.0690300746451911,1.00695417551142,0.946324390563616,1.07146843269673
"ebi-a-GCST90001871","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001871","Inverse variance weighted",25,0.0100647433866609,0.0141407325948145,0.476616228781206,-0.0176510924991754,0.0377805792724973,1.01011556326965,0.982503775498857,1.03850333871897
"ebi-a-GCST90001871","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001871","MR Egger",25,0.0288624964273856,0.0258842108158965,0.27633990080232,-0.0218705567717716,0.0795955496265427,1.02928305464699,0.978366869821048,1.08284902040604
"ebi-a-GCST90001871","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001871","Weighted median",25,0.0176272118740494,0.0220701536482618,0.424470164154427,-0.0256302892765437,0.0608847130246426,1.01778348806068,0.974695378336817,1.06277638284954
"ebi-a-GCST90001872","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001872","Inverse variance weighted",21,0.00898780710555153,0.00900126720767705,0.318034713852636,-0.00865467662149549,0.0266302908325986,1.00902831872308,0.991382667281427,1.02698804567268
"ebi-a-GCST90001872","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001872","MR Egger",21,-0.00700059225798634,0.0131859459004842,0.60163052210388,-0.0328450462229354,0.0188438617069627,0.993023854806752,0.967688494959522,1.01902252775725
"ebi-a-GCST90001872","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001872","Weighted median",21,0.0144764522004668,0.0134562909697115,0.282010915569919,-0.0118978781001679,0.0408507825011014,1.0145817435026,0.988172621774836,1.04169665457836
"ebi-a-GCST90001873","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001873","Inverse variance weighted",18,0.00421385046405285,0.0157575402411986,0.78914731419594,-0.0266709284086965,0.0350986293368022,1.00422274121563,0.973681599764505,1.03572185632197
"ebi-a-GCST90001873","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001873","MR Egger",18,0.0042954363661508,0.029286517005324,0.885225092047294,-0.0531061369642843,0.0616970096965859,1.00430467497616,0.948279359648373,1.06364002328698
"ebi-a-GCST90001873","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001873","Weighted median",18,0.01132717830749,0.0235819171317366,0.630990467334012,-0.0348933792707136,0.0575477358856937,1.01139157370138,0.965708375299937,1.05923583300855
"ebi-a-GCST90001874","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001874","Inverse variance weighted",25,-0.0110057036103893,0.017571172868678,0.531085416696019,-0.0454452024329981,0.0234337952122195,0.989054637576975,0.955571964156029,1.02371052396509
"ebi-a-GCST90001874","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001874","MR Egger",25,-0.0519121189786559,0.0353407969486743,0.155405373259373,-0.121180080998058,0.0173558430407457,0.949412298499275,0.885874416078928,1.0175073308149
"ebi-a-GCST90001874","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001874","Weighted median",25,-0.0152964283602418,0.0208461348260491,0.463084248607453,-0.0561548526192981,0.0255619958988145,0.984819967762656,0.945392728014669,1.02589150536494
"ebi-a-GCST90001875","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001875","Inverse variance weighted",20,0.000824801071190143,0.0153888009874113,0.957255858185131,-0.0293372488641359,0.0309868510065162,1.00082514131313,0.971088910604049,1.03147194097952
"ebi-a-GCST90001875","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001875","MR Egger",20,-0.0206592423728946,0.0255182540332725,0.428750687664088,-0.0706750202781087,0.0293565355323196,0.979552697758078,0.931764647546269,1.02979168635767
"ebi-a-GCST90001875","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001875","Weighted median",20,-0.011476385564648,0.0215869560875004,0.594978685207182,-0.0537868194961488,0.0308340483668528,0.988589216948429,0.947634102085622,1.03131434138533
"ebi-a-GCST90001876","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001876","Inverse variance weighted",18,0.00831258353826984,0.00901946555314381,0.356723137653104,-0.00936556894589202,0.0259907360224317,1.00834722899202,0.990678151399853,1.02633144051796
"ebi-a-GCST90001876","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001876","MR Egger",18,0.00484644762731568,0.013132250949221,0.716929234694776,-0.0208927642331575,0.0305856594877889,1.0048582106499,0.979323977496502,1.03105820618399
"ebi-a-GCST90001876","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001876","Weighted median",18,0.0160903904517787,0.0121081189326201,0.183883383710202,-0.00764152265615667,0.0398223035597141,1.01622053788827,0.992387599551546,1.04062584225416
"ebi-a-GCST90001877","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001877","Inverse variance weighted",18,0.00731733551122037,0.0106369031019107,0.491503331151866,-0.0135309945685247,0.0281656655909654,1.00734417262951,0.986560137838056,1.02856606831322
"ebi-a-GCST90001877","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001877","MR Egger",18,-0.00358781283794,0.0161370810069194,0.826867525992925,-0.0352164916115021,0.0280408659356221,0.996418615672145,0.965396393411589,1.02843771163199
"ebi-a-GCST90001877","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001877","Weighted median",18,0.0179620949186901,0.0156119386350881,0.249923241828229,-0.0126373048060826,0.0485614946434628,1.01812438357082,0.987442210624277,1.04975992444776
"ebi-a-GCST90001878","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001878","Inverse variance weighted",22,0.00643875341646701,0.0102421909107033,0.529578212290885,-0.0136359407685114,0.0265134476014454,1.0064595267501,0.986456607533182,1.02686805608119
"ebi-a-GCST90001878","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001878","MR Egger",22,0.0112056459341857,0.0158118250317075,0.486697425245483,-0.019785531127961,0.0421968229963324,1.01126866435198,0.980408917955254,1.04309976456875
"ebi-a-GCST90001878","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001878","Weighted median",22,0.0148686147709493,0.0137525377279939,0.279628499816439,-0.0120863591759187,0.0418235887178173,1.01497970251431,0.987986387487427,1.04271051662556
"ebi-a-GCST90001879","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001879","Inverse variance weighted",26,0.00885687655471447,0.0148052054914195,0.54968834785196,-0.0201613262084677,0.0378750793178967,1.00889621473791,0.980040554325956,1.03860148196882
"ebi-a-GCST90001879","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001879","MR Egger",26,0.0585120146627596,0.0245044215031592,0.0251718438205049,0.0104833485165675,0.106540680808952,1.06025772425707,1.01053849133998,1.11242317980006
"ebi-a-GCST90001879","summary_stats_release_finngen_R12_FE_STRICT","summary_stats_release_finngen_R12_FE_STRICT","ebi-a-GCST90001879","Weighted median",26,0.0374116291314638,0.0210187107407646,0.0750890111672835,-0.00378504392043483,0.0786083021833625,1.03812025343971,0.996222110329076,1.08178050800914
