"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001406","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001406","MR Egger",28,-0.00577370966106743,0.0245011679663839,0.815550312496656,-0.0537959988751798,0.042248579553045,0.994242926168343,0.947625403432941,1.04315375321799
"ebi-a-GCST90001406","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001406","Weighted median",28,0.0164552772562892,0.0218892722109957,0.452200952043329,-0.0264476962772623,0.0593582507898407,1.01659141101225,0.9738989810457,1.061155332388
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001407","Inverse variance weighted",17,0.0032467245651256,0.0141392327970561,0.818383000961461,-0.0244661717171044,0.0309596208473556,1.00325200088403,0.975830699037012,1.03144385421681
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001407","MR Egger",17,0.00107671307933826,0.0166832142641647,0.949393541389366,-0.0316223868784244,0.033775813037101,1.00107729294296,0.9688723719321,1.03435269234434
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001407","Weighted median",17,0.00386331601149888,0.0129032565629581,0.764630073200348,-0.0214270668518991,0.0291536988748968,1.00387078823622,0.978800861894192,1.02958282803694
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001408","Inverse variance weighted",28,0.000190410310623942,0.0150311715475186,0.989892911312814,-0.0292706859225125,0.0296515065437604,1.00019042843982,0.97115355128983,1.03009548985737
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001408","MR Egger",28,0.0127089374065353,0.020510827128142,0.540899889395905,-0.0274922837646231,0.0529101585776936,1.01279003915973,0.97288218951246,1.05433491791559
"ebi-a-GCST90001408","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001408","Weighted median",28,-0.00421256715703922,0.0197348494884669,0.830969521816496,-0.0428928721544344,0.034467737840356,0.995796293257923,0.958014014547363,1.03506863428791
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001409","Inverse variance weighted",22,0.0132319703687172,0.0145429154117552,0.362898038966792,-0.0152721438383231,0.0417360845757574,1.01331990028932,0.984843883935145,1.04261927912827
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001409","MR Egger",22,0.0236004228322231,0.017724860431884,0.198006808504266,-0.0111403036142696,0.0583411492787157,1.0238811166256,0.988921519777948,1.06007657839005
