"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001400","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001400","MR Egger",14,0.00357928806122656,0.013809295096452,0.799878386643828,-0.0234869303278193,0.0306455064502725,1.00358570136214,0.976786740867912,1.03111991373226
"ebi-a-GCST90001400","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001400","Weighted median",14,-0.000835866589984019,0.0133006823864311,0.949890817598483,-0.026905204067389,0.025233470887421,0.999164482649182,0.973453516584576,1.02555452970195
"ebi-a-GCST90001401","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001401","Inverse variance weighted",25,0.0304811055640279,0.024427683173502,0.212100672332909,-0.0173971534560361,0.0783593645840919,1.03095041063823,0.982753303248566,1.08151124568269
"ebi-a-GCST90001401","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001401","MR Egger",25,0.0863356623416075,0.0571239839099431,0.144312136841883,-0.025627346121881,0.198298670805096,1.09017219664986,0.974698247020286,1.21932651667491
"ebi-a-GCST90001401","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001401","Weighted median",25,0.0249212372186212,0.0345141460528007,0.470258428027903,-0.0427264890448681,0.0925689634821105,1.02523436703397,0.95817342515936,1.09698879111862
"ebi-a-GCST90001402","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001402","Inverse variance weighted",13,0.016556730727196,0.0283631274764049,0.559394333198133,-0.0390349991265576,0.0721484605809496,1.01669455297136,0.961717049300617,1.07481489986409
"ebi-a-GCST90001402","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001402","MR Egger",13,0.0260119328877118,0.0439170946628082,0.565628132572811,-0.0600655726513923,0.112089438426816,1.02635319575781,0.941702781611437,1.11861290314943
"ebi-a-GCST90001402","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001402","Weighted median",13,0.0128097527733224,0.0386248660630019,0.740157158469762,-0.0628949847101613,0.0885144902568061,1.01289214910604,0.93904208228778,1.09255008382707
"ebi-a-GCST90001403","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001403","Inverse variance weighted",23,0.00476969522412675,0.0204454849361517,0.815537436876721,-0.0353034552507305,0.044842845698984,1.00478108832707,0.965312442678303,1.045863485048
"ebi-a-GCST90001403","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001403","MR Egger",23,-0.0103626090731339,0.0289347057231942,0.723815117004608,-0.0670746322905946,0.0463494141443269,0.989690897777249,0.935125408181192,1.04744033749252
"ebi-a-GCST90001403","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001403","Weighted median",23,-0.00143920440594245,0.0312205063086807,0.963232101634052,-0.0626313967709566,0.0597529879590717,0.998561830752058,0.939289635079608,1.06157429252415
"ebi-a-GCST90001404","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001404","Inverse variance weighted",26,0.0144850175348484,0.0154567788965478,0.348691480896664,-0.0158102691023852,0.0447803041720821,1.01459043377171,0.984314057129423,1.04579807719409
"ebi-a-GCST90001404","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001404","MR Egger",26,-0.00974979149248508,0.0200138578073164,0.630570470954099,-0.0489769527948253,0.0294773698098551,0.990297583633708,0.952203075065253,1.02991612801036
